MIK,Mikasuki
MIL,"Mixtec, Peñoles"
MIM,"Mixtec, Alacatlatzala"
MIN,Milikin
MIO,"Mixtec, Pinotepa Nacional"
MIP,"Mixtec, Apasco and Apoala"
MIQ,Mískito
MIR,"Mixe, Isthmus"
MIS,"Mixtec, Diuxi-tilantongo"
MIT,"Mixtec, Southern Puebla"
MIU,"Mixtec, Cacaloxtepec"
MIV,Mimi
MIW,Akoye
MIX,"Mixtec, Mixtepec"
MIY,"Mixtec, Ayutla"
MIZ,"Mixtec, Coatzospan"
MJA,Mahei
MJC,"Mixtec, San Juan Colorado"
MJD,Manx
MJE,Muskum
MJF,Manchu
MJG,Tu
MJH,Mwera
MJI,Kim Mun
MJJ,Mawak
MJK,Matukar
MJL,Mandeali
MJM,Medebur
MJN,Ma
MJO,Malankuravan
MJP,Malapandaram
MJQ,Malaryan
MJR,Malavedan
MJS,Malayalam
MJT,Sauria Paharia
MJU,Manna-dora
MJV,Mannan
MJW,Karbi
MJX,Mahali
MJY,Mahican
MJZ,Majhi
MKA,Mbre
MKB,Mal Paharia
MKC,Siliput
MKD,Marwari
MKE,Mawchi
MKF,Miya
MKG,Mak
MKH,"Masela, Central"
MKI,Dhatki
MKJ,Macedonian
MKK,Byep
MKL,Mokole
MKM,Moklen
MKN,"Malay, Kupang"
MKO,Mingang Doso
MKP,Maithili
MKQ,"Miwok, Bay"
MKR,Malas
MKS,"Mixtec, Silacayoapan"
MKT,Vamale
MKU,"Maninka, Konyanka"
MKV,Mafea
MKW,Munukutuba
MKX,"Manobo, Cinamiguin"
MKY,"Makian, East"
MKZ,Makasae
MLA,Malo
MLB,Mbule
MLC,Man Cao Lan
MLD,Malakhel
MLE,Manambu
MLF,"Mal, Khatin, Htin, Thin, Tin"
MLG,Mogholi
MLH,Mape
MLI,Malay
MLJ,Miltu
MLK,Malakote
MLL,Malua Bay
MLM,Mulam
MLN,Malango
MLO,"Mbundu, Loanda"
MLP,Bargam
MLQ,"Maninkakan, Western"
MLR,Pelasla
MLS,Maltese
MLT,Malimpung
MLU,To'abaita
MLV,Motlav
MLW,Moloko
MLX,Malfaxal
MLY,Mondropolon
MLZ,Malaynon
MMA,Mama
MMB,Momina
MMD,Maonan
MME,Mae
MMF,Mundat
MMG,"Ambrym, North"
MMH,Mehináku
MMI,Musar
MMJ,Majhwar
MMK,Mukha-dora
MML,Man Met
MMM,Maii
MMN,Mamanwa
MMO,"Buang, Mangga"
MMP,Musan
MMQ,Musak
MMR,"Hmong, Western Xiangxi"
MMS,"Mam, Southern"
MMT,Malalamai
MMU,Mmaala
MMV,Miriti
MMW,Emae
MMX,Madak
MMY,Migaama
MMZ,Mabaale
MNA,Mbula
MNB,"Buriat, Russia"
MNC,"Mnong, Central"
MND,Mondé
MNE,Naba
MNF,Umbundu
MNG,"Mnong, Eastern"
MNH,Mono
MNI,"Maninkakan, Eastern"
MNJ,Munji
MNK,"Mandinka, Mandé"
MNL,Tiale
MNM,Mapena
MNN,"Mnong, Southern"
MNO,Mokilese
MNP,"Chinese, Min Bei"
MNQ,Minriq
MNR,Meitei
MNS,Mansi
MNT,Maykulan
MNU,Mer
MNV,Rennell
MNW,Mon
MNX,Manikion
MNY,Manyawa
MNZ,Moni
MOA,Mwan
MOB,Moinba
MOC,Mocoví
MOD,Mobilian
MOE,Montagnais
MOF,Mohegan-montauk-narragansett
MOG,Mongondow
MOH,Mohawk
MOI,Mboi
MOJ,Monzombo
MOK,Morori
MOL,Monimbo
MOM,Mongo-nkundu
MON,Mono
MOO,Monom
MOP,Mopán Maya
MOQ,Mor
MOR,Moro
MOS,"Mixtec, Northern Tlaxiaco"
MOT,Bari
MOU,Mogum
MOV,Mohave
MOW,Moi
MOX,Molima
MOY,Shekkacho
MOZ,Mukulu
MPA,Mpoto
MPB,Mullukmulluk
MPC,Mangarayi
MPD,Machinere
MPE,Majang
MPF,"Mam, Tajumulco"
MPG,Marba
MPH,Maung
MPI,Mpade
MPJ,Martu Wangka
MPK,Mbara
MPL,"Watut, Middle"
MPM,"Mixtec, Yosondúa"
MPN,Mindiri
MPO,Miu
MPP,Migabac
MPQ,Matís
MPR,Vangunu
MPS,Dadibi
MPT,Mian
MPU,Minangkabau
MPV,Munkip
MPW,Mapidian
MPX,Misima-paneati
MPY,Mapia
MPZ,Mpi
MQA,Maba
MQB,Mbuko
MQC,Mangole
MQD,Madang
MQE,Matepi
MQF,Momuna
MQG,"Malay, Kota Bangun Kutai"
MQH,"Mixtec, Tlazoyal Tepec"
MQI,Mariri
MQJ,Mamasa
MQK,"Manobo, Rajah Kabunsuwan"
MQL,Mbelime
MQM,Magahi
MQN,Moronene
MQO,Modole
MQP,Manipa
MQQ,Minokok
MQR,Mander
MQS,"Makian, West"
MQT,Mok
MQU,Mandari
MQV,Mosimo
MQW,Murupi
MQX,Mamuju
MQY,Manggarai
MQZ,Malasanga
MRA,"Mlabri, Yumbri"
MRB,Marino
MRC,Maricopa
MRD,"Magar, Western"
MRE,Martha's Vineyard Sign Language
MRF,Elseng
MRG,Miri
MRH,"Chin, Mara"
MRI,Marwari
MRJ,"Mari, Western"
MRK,Hmwaveke
MRL,Mortlockese
MRM,Merlav
MRN,Cheke Holo
MRO,Mru
MRP,Morouas
MRQ,"Marquesan, North"
MRR,Maria
MRS,Maragus
MRT,Marathi
MRU,Mono
MRV,Mangareva
MRW,Maranao
MRX,Maremgi
MRY,"Mandaya, Karaga"
MRZ,Marind
MSA,Masalit
MSB,Masbatenyo
MSC,"Maninka, Sankaran"
MSD,Yucatec Maya Sign Language
MSE,Musey
MSF,Mekwei
MSG,Moraid
MSH,"Maalgasy, Masikoro"
MSI,"Malay, Sabah"
MSJ,Ma
MSK,Mansaka
MSL,Molof
MSM,"Manobo, Agusan"
MSN,Mosina
MSO,Mombum
MSP,Maritsauá
MSQ,Caac
MSR,Makasar
MSS,"Masela, West"
MST,"Mandaya, Cataelano"
MSU,Musom
MSV,Maslam
MSW,Mansoanka
MSX,Moresada
MSY,Aruamu
MSZ,Momare
MTA,"Manobo, Cotabato"
MTB,Anyin Morofo
MTC,Munit
MTD,Mualang
MTE,Mono
MTF,Murik
MTG,Una
MTH,Munggui
MTI,Maiwa
MTJ,Moskona
MTK,Mbe'
MTL,Montol
MTM,Mator
MTN,Matagalpa
MTO,"Mixe, Totontepec"
MTP,Wichí Lhamtés Nocten
MTQ,Muong
MTR,Mewari
MTS,Yora
MTT,Mota
MTU,"Mixtec, Tututepec"
MTV,Asaro'o
MTW,Magahat
MTX,"Mixtec, Tidaá"
MTY,Nabi
MTZ,Tacanec
MUA,Mundang
MUB,Mubi
MUC,Mbu'
MUD,Mednyj Aleut
MUE,Media Lengua
MUG,Musgu
MUH,Mündü
MUI,Musi
MUJ,Mabire
MUK,Mugom
MUL,Mumuye
MUM,Maiwala
MUN,Mundani
MUO,Nyong
MUP,Malvi
MUQ,"Hmong, Eastern Xiangxi"
MUR,Murle
MUS,Mantsi
MUT,"Muria, Western"
MUU,Yaaku
MUV,Muthuvan
MUW,Mundari
MUX,Mbo-ung
MUY,Muyang
MUZ,Mursi
MVA,Manam
MVB,Mattole
MVC,"Mam, Central"
MVD,Mamboru
MVF,"Mongolian, Peripheral"
MVG,"Mixtec, Yucuañe"
MVH,Mire
MVI,Miyako
MVJ,"Mam, Todos Santos Cuchumatán"
MVK,Mekmek
MVL,Mbara
MVM,Muya
MVN,Minaveha
MVO,Marovo
MVP,Duri
MVQ,Moere
MVR,Marau
MVS,Massep
MVT,Mpotovoro
MVU,Marfa
MVV,Tagal Murut
MVW,Machinga
MVX,Meoswar
MVY,"Kohistani, Indus"
MVZ,Mesqan
MWA,Mwatebu
MWB,Juwal
MWC,Are
MWD,Mudbura
MWE,Mwera
MWF,Murrinh-patha
MWG,Aiklep
MWH,Mouk-aria
MWI,Labo
MWJ,Maligo
MWK,"Maninkakan, Kita"
MWL,Miranda Do Douro
MWM,Sar
MWN,Mwanga
MWO,"Maewo, Central"
MWP,Kala Lagaw Ya
MWQ,"Chin, Mün"
MWR,Marka
MWS,Mwimbi-muthambi
MWT,Moken
MWU,Mittu
MWV,Mentawai
MWW,Hmong Daw
MWX,Mediak
MWY,Mosiro
MWZ,Moingi
MXA,"Mixtec, Northwest Oaxaca"
MXB,"Mixtec, Tezoatlán"
MXC,Manyika
MXD,Modang
MXE,Mele-fila
MXF,Malgbe
MXG,Mbangala
MXH,Mvuba
MXI,Mozarabic
MXJ,Miju
MXK,Monumbo
MXL,"Gbe, Maxi"
MXM,Meramera
MXN,Moi
MXO,Mbowe
MXP,"Mixe, Tlahuitoltepec"
MXQ,"Mixe, Juquila"
MXR,"Kayan, Murik"
MXS,"Mixtec, Huitepec"
MXT,"Mixtec, Jamiltepec"
MXU,Mada
MXV,"Mixtec, Metlatonoc"
MXW,Mari
MXX,Mahou
MXY,"Mixtec, Southeastern Nochixtlán"
MYA,"Mambila, Cameroon"
MYB,Mbay
MYC,Mayeka
MYD,Maramba
MYE,Myene
MYF,Bambassi
MYG,Manta
MYH,Makah
MYI,Mina
MYJ,Mangayat
MYK,"Senoufo, Mamara"
MYL,Moma
MYM,Me'en
MYN,Muna
MYO,Anfillo
MYP,Pirahã
MYQ,"Maninka, Forest"
MYR,Muniche
MYS,Mesmes
MYT,"Mandaya, Sangab"
MYU,Mundurukú
MYV,Erzya
MYW,Muyuw
MYX,Masaba
MYY,Macuna
MYZ,"Mandaic, Classical"
MZA,"Mixtec, Santa María Zacatepec"
MZB,Tumzabt
MZC,Madagascar Sign Language
MZD,Malimba
MZE,Morawa
MZF,Aiku
MZG,Monastic Sign Language
MZH,Wichí Lhamtés Güisnay
MZJ,Manya
MZK,"Mambila, Nigeria"
MZL,"Mixe, Mazatlán"
MZM,Marshallese
MZN,Mazanderani
MZO,Matipuhy
MZP,Movima
MZQ,Mori Atas
MZR,Marúbo
MZS,Macanese
MZT,Mintil
MZU,Inapang
MZV,Manza
MZW,Deg
MZX,Mawayana
MZY,Mozambican Sign Language
MZZ,Maiadomu
NAA,Nandu-tari
NAB,"Nambikuára, Southern"
NAC,Narak
NAD,Nijadali
NAE,Naka'ela
NAF,Nabak
NAG,Naga Pidgin
NAH,"Náhuatl, Guerrero"
NAI,"Náhuatl, Eastern Huasteca"
NAJ,Nalu
NAK,Nakanai
NAL,Nalik
NAM,Nangikurrunggurr
NAN,Nanggu
NAO,Naaba
NAP,Napu
NAQ,Nama
NAR,Iguta
NAS,Naasioi
NAT,Hungworo
NAU,"Náhuatl, Isthmus-mecayapan"
NAV,Navajo
NAW,Nawuri
NAX,Nakwi
NAY,Narrinyeri
NAZ,"Náhuatl, Coatepec"
NBA,Nyemba
NBB,Ndoe
NBC,"Naga, Chang"
NBD,Ngbinda
NBE,"Naga, Konyak"
NBF,Naxi
NBG,Nagarchal
NBH,Ngamo
NBI,"Naga, Mao"
NBJ,Ngarinman
NBK,Nake
NBL,Ngbee
NBM,Ngbaka Ma'bo
NBN,Kuri
NBO,Nkukoli
NBP,Nnam
NBQ,Nggem
NBR,Numana-nunku-gwantu-numbu
NBS,Namibian Sign Language
NBT,Na
NBU,"Naga, Rongmei"
NBV,Ngamambo
NBW,"Ngbandi, Southern"
NBX,Ngura
NBY,Ningera
NCA,Nahu
NCB,"Nicobarese, Central"
NCC,Ponam
NCD,Nachering
NCE,Yale
NCF,Notsi
NCG,Nisga'a
NCH,"Nahuatl, Central Huasteca"
NCI,"Náhuatl, Classical"
NCJ,"Náhuatl, Northern Puebla"
NCK,Nakara
NCL,"Náhuatl, Michoacán"
NCM,Nambo
NCN,Nauna
NCO,Sibe
NCP,Ndaktup
NCQ,Nchinchege
NCR,Ncane
NCS,Nicaraguan Sign Language
NCT,"Naga, Chothe"
NCU,Chumburung
NCX,"Náhuatl, Central Puebla"
NCZ,Natchez
NDA,Ndasa
NDB,Kenswei Nsei
NDC,Ndau
NDD,Nde-nsele-nta
NDE,Ndengereko
NDF,Ndebele
NDG,Ndonga
NDH,Ndali
NDI,Samba Leko
NDJ,Ndamba
NDK,Ndaka
NDL,Ndolo
NDM,Ndam
NDN,Ngundi
NDO,Bamunka
NDP,Ndo
NDQ,Ndombe
NDR,Ndoola
NDS,Ndonde
NDT,Ndunga
NDU,Pape
NDV,Ndut
NDW,Ndobo
NDX,Nduga
NDY,Lutos
NDZ,Ndogo
NEA,"Ngad'a, Eastern"
NEB,Toura
NEC,Nedebang
NED,Nde-gbite
NEE,Kumak
NEF,Nefamese
NEG,Negidal
NEH,Nyenkha
NEJ,Neko
NEK,Neku
NEL,Ndebele
NEM,Nemi
NEN,Nengone
NEO,Na-Meo
NEP,Nepali
NEQ,"Mixe, Atitlan"
NER,Yahadian
NES,"Kinnauri, Bhoti"
NET,Nete
NEV,Nyaheun
NEW,Newar
NEX,Neme
NEY,Neyo
NEZ,Nez Perce
NFA,Ndao
NFL,Ayiwo
NFR,Nafaanra
NFU,Mfumte
NGA,Ngbaka
NGB,"Ngbandi, Northern"
NGC,Ngombe
NGD,Ngando
NGE,Ngemba
NGF,Ngungwoni
NGG,Ngbaka Manza
NGH,N/u
NGI,Ngizim
NGJ,Ngie
NGK,Ngalkbun
NGL,Lomwe
NGM,Ngatik Men's Creole
NGN,Ngwo
NGO,Balundu-bima
NGP,Ngulu
NGQ,Ngurimi
NGR,Ngiri
NGS,Gvoko
NGT,Ngeq
NGV,Nagumi
NGW,Ngwaba
NGX,Nggwahyi
NGY,Tibea
NGZ,"Teke, Northeastern"
NHA,Nhang
NHB,Beng
NHC,"Náhuatl, Tabasco"
NHD,Chiripá
NHF,Nhuwala
NHG,"Náhuatl, Tetelcingo"
NHH,Nahari
NHI,"Náhuatl, Tenango"
NHJ,"Náhuatl, Tlalitzlipa"
NHK,"Náhuatl, Isthmus-cosoleacaque"
NHL,Nihali
NHM,"Náhuatl, Morelos"
NHN,"Náhuatl, Central"
NHO,Takuu
NHP,"Náhuatl, Isthmus-pajapan"
NHQ,"Náhuatl, Huaxcaleca"
NHR,Naro
NHS,"Náhuatl, Southeastern Puebla"
NHT,"Náhuatl, Ometepec"
NHU,Noone
NHV,"Náhuatl, Temascaltepec"
NHW,"Náhuatl, Western Huasteca"
NHY,"Náhuatl, Northern Oaxaca"
NHZ,"Náhuatl, Santa María La Alta"
NIA,Nyabwa
NIB,Nakama
NIC,Nisa
NID,Ngandi
NIE,Niellim
NIF,Nek
NIG,Ngalakan
NIH,Nyiha
NII,Nii
NIJ,Ngaju
NIK,"Nicobarese, Southern"
NIL,Nila
NIM,Nilamba
NIN,Ninzam
NIO,Nganasan
NIP,Nias
NIQ,Niue
NIR,Nimboran
NIS,Nimi
NIT,"Kolami, Southeastern"
NIU,Mato
NIV,Gilyak
NIW,Nimo
NIX,Hema
NIY,Ngiti
NIZ,Ningil
NJA,Nzanyi
NJB,"Naga, Nocte"
NJE,Koonzime
NJH,"Naga, Lotha"
NJI,Gudanji
NJL,Njalgulgule
NJM,"Naga, Angami"
NJN,"Naga, Liangmai"
NJO,"Naga, Ao"
NJR,Njerep
NJT,Ndyuka-trio Pidgin
NJU,Ngadjunmaya
NKA,Nkoya
NKB,"Naga, Khoibu"
NKC,Nkongho
NKD,Koireng
NKE,Duke
NKF,Inpui
NKG,Nekgini
NKH,"Naga, Khezha"
NKI,"Naga, Thangal"
NKJ,Nakai
NKK,Nokuku
NKN,Nkangala
NKO,Nkonya
NKP,Niuatoputapu
NKQ,Nkwak
NKR,Nukuoro
NKS,"Asmat, North"
NKU,"Kulango, Bouna"
NKW,Nkutu
NKX,Nkoroo
NKY,"Naga, Khiamniungan"
NKZ,Nkari
NLA,Ngombale
NLE,"Nyala, East"
NLG,Gela
NLI,Grangali
NLJ,Nyali
NLK,"Yali, Ninia"
NLN,"Náhuatl, Durango"
NLO,Ngul
NLR,Ngarla
NLU,Nchumbulu
NLV,"Náhuatl, Orizaba"
NLY,Nyamal
NMA,"Naga, Maram"
NMB,"Nambas, Big"
NMC,Ngam
NMD,Ndumu
NME,"Naga, Mzieme"
NMF,"Naga, Tangkhul"
NMG,Ngumba
NMH,"Naga, Monsang"
NMI,Nyam
NMJ,Ngombe
NMK,Namakura
NML,Ndemli
NMM,Manangba
NMN,!Xóõ
NMO,"Naga, Moyon"
NMP,Nimanbur
NMQ,Nambya
NMR,Nimbari
NMS,Letemboi
NMT,Namonuito
NMU,"Maidu, Northeast"
NMV,Ngamini
NMW,Nimoa
NMX,Nama
NMY,Namuyi
NMZ,Nawdm
NNA,Nyangumarta
NNB,Nandi
NNC,Nancere
NND,"Ambae, West"
NNE,Ngandyera
NNF,Ngaing
NNG,"Naga, Maring"
NNH,Ngiemboon
NNI,"Nuaulu, North"
NNJ,Nyangatom
NNK,Nankina
NNL,"Naga, Northern Rengma"
NNM,Namia
NNN,Ngete
NNO,Ngomba
NNP,"Naga, Wancho"
NNQ,Ngindo
NNR,Narungga
NNS,Ningye
NNT,Nanticoke
NNU,Dwang
NNV,Nugunu
NNW,"Nuni, Southern"
NNX,Ngong
NNY,Nyangga
NNZ,Nda'nda'
NOA,Woun Meu
NOB,Kwerba Mamberamo
NOC,Nuk
NOD,"Thai, Northern"
NOE,Nimadi
NOF,Nomane
NOG,Nogai
NOH,Nomu
NOK,Nooksack
NOL,Lao
NOM,Nocaman
NON,Norn
NOO,Nootka
NOP,Numanggang
NOQ,Ngongo
NOR,Norra
NOS,"Yi, Yunnan"
NOT,Nomatsiguenga
NOU,Ewage-notu
NOY,Noy
NOZ,Nayi
NPA,Nar Phu
NPH,"Naga, Phom"
NPL,Napoletano-calabrese
NPO,"Naga, Pochuri"
NPS,Nipsan
NPU,"Naga, Puimei"
NQG,Ede Nago
NQK,"Ede Nago, Kura"
NQM,Ndom
NQN,Nen
NRA,Ngom
NRB,Nara
NRE,"Naga, Southern Rengma"
NRG,Narango
NRI,"Naga, Chokri"
NRK,"Norwegian, Riskmal"
NRL,Ngarluma
NRM,Narom
NRS,"Norwegian, Spoken"
NRU,Nauruan
NRX,Ngurmbur
NRZ,Nara
NSA,"Naga, Sangtam"
NSC,Nshi
NSE,Nsenga
NSG,Ngasa
NSH,Ngishe
NSI,Nigerian Sign Language
NSK,Naskapi
NSL,Norwegian Sign Language
NSM,"Naga, Sumi"
NSN,Nehan
NSO,Lamnso'
NSP,Nepalese Sign Language
NSQ,"Miwok, Northern Sierra"
NSR,Maritime Sign Language
NSS,Nali
NST,"Naga, Tase"
NSW,Navut
NSX,Nsongo
NSZ,Nisenan
NTE,Nathembo
NTI,Natioro
NTJ,Ngaanyatjarra
NTK,Ikoma
NTM,Nateni
NTO,Ntomba
NTP,"Tepehuán, Northern"
NTR,Delo
NTS,Natagaimas
NTW,Nottoway
NTZ,Natanzi
NUA,Yuaga
NUB,Nupbikha
NUC,Nukuini
NUD,Ngala
NUE,Ngundu
NUF,Nusu
NUG,Nungali
NUH,Ndunda
NUI,Ngumbi
NUJ,Nyole
NUL,Nusa Laut
NUM,Niuafo'ou
NUN,Nung
NUO,Nguôn
NUP,Nupe-nupe-tako
NUQ,Nukumanu
NUR,Nuguria
NUS,Nuer
NUT,Nung
NUU,Ngbundu
NUV,"Nuni, Northern"
NUW,Nguluwan
NUX,Mehek
NUY,Nunggubuyu
NUZ,"Náhuatl, Tlamacazapa"
NVH,Nasarian
NWA,Nawathinehena
NWE,Ngwe
NWI,"Tanna, Southwest"
NWR,Nawaru
NXA,Nauete
NXD,Ngando
NXE,Nage
NXG,Ngad'a
NXI,Nindi
NXJ,Nyadu
NXL,"Nuaulu, South"
NXN,Ngawun
NXR,Ninggerum
NXU,Narau
NXX,Nafri
NYA,Nyanga
NYB,Nyangbo
NYC,Nyanga-li
NYD,Nyore
NYE,Nyengo
NYF,Giryama
NYG,Nyindu
NYH,Nyigina
NYI,Ama
NYJ,Nyanja
NYK,Nyaneka
NYL,Nyeu
NYM,Nyambo
NYN,Nyankore
NYO,Nyamusa-molo
NYP,Nyang'i
NYQ,Nayini
NYR,Nyoro
NYS,Nyunga
NYT,Nyawaygi
NYU,Nyungwe
NYV,Nyulnyul
NYW,Nyaw
NYX,Nganyaywana
NYY,Nyakyusa-ngonde
NYZ,Nyamwezi
NZA,"Mbembe, Tigon"
NZB,Njebi
NZE,Nzema
NZK,Nzakara
NZM,"Naga, Zeme"
NZS,New Zealand Sign Language
NZY,Nzakambay
OAA,Orok
OAC,Oroch
OBI,Obispeño
OBL,Oblo
OBO,"Manobo, Obo"
OBU,Obulom
OCA,Ocaina
OCU,"Matlatzinca, Atzingo"
ODA,Odut
ODK,Od
ODU,Odual
OFO,Ofo
OFU,Efutop
OGB,Ogbia
OGC,Ogbah
OGG,Ogbogolo
OGN,Ogan
OGU,Ogbronuagum
OIA,Oirata
OIN,"One, Inebu"
OJB,"Ojibwa, Northwestern"
OJC,"Ojibwa, Central"
OJG,"Ojibwa, Eastern"
OJI,"Ojibwa, Western"
OJS,"Ojibwa, Severn"
OKA,Okanagan
OKB,Okobo
OKD,Okodia
OKE,Okpe
OKH,Koresh-e Rostam
OKI,Okiek
OKJ,Oko-juwoi
OKK,"One, Kwamtim"
OKL,Old Kentish Sign Language
OKN,Oki-no-erabu
OKO,Orocko
OKP,Okpe-idesa-akuku
OKR,Kirike
OKS,Oko-eni-osayen
OKU,Oku
OLA,Walungge
OLD,Mochi
OLE,Olekha
OLM,Oloma
OLO,Livvi
OMA,Omaha-ponca
OMB,"Ambae, East"
OME,Omejes
OMG,Omagua
OMI,Omi
OML,Ombo
OMO,Utarmbung
OMT,Omotik
OMU,Omurano
OMW,Omwunra-toqura
ONA,Ona
ONB,Lingao
ONE,Oneida
ONG,Olo
ONI,Onin
ONJ,Onjob
ONK,"One, Kabore"
ONN,Onobasulu
ONO,Onondaga
ONR,"One, Northern"
ONS,Ono
ONT,Ontenu
ONU,Unua
ONX,Onin Based Pidgin
OOG,Ong
OON,önge
OOR,Oorlams
OPA,Okpamheri
OPK,Kopkaka
OPM,Oksapmin
OPO,Opao
OPT,ópata
OPY,Opayé
ORA,Oroha
ORC,Orma
ORE,Orejón
ORH,Oroqen
ORI,Oring
ORK,Orokaiva
ORM,Bine
ORN,Orang Kanaq
ORO,Orokolo
ORR,Oruma
ORS,Orang Seletar
ORT,"Oriya, Adivasi"
ORU,Ormuri
ORW,Oro Win
ORX,Oro
ORY,Oriya
ORZ,Ormu
OSA,Osage
OSE,Osetin
OSI,Osing
OSS,Ososo
OST,Osatu
OSU,"One, Southern"
OTA,"Otomí, Ixtenco"
OTD,Dohoi
OTE,"Otomí, Mezquital"
OTI,Oti
OTL,"Otomí, Tilapa"
OTM,"Otomí, Sierra"
OTN,"Otomí, Tenango"
OTQ,"Otomí, Northwestern"
OTR,Otoro
OTS,"Otomí, State of Mexico"
OTT,"Otomí, Temoaya"
OTU,Otuke
OTW,Ottawa
OTX,"Otomí, Texcatepec"
OUA,Tagargrent
OUB,Glio-oubi
OUE,Oune
OUM,Ouma
OUN,!O!ung
OWI,Owiniga
OYB,Oy
OYD,Oyda
OYM,Wayampi
OYY,Oya'oya
PAA,Papapana
PAB,Parecís
PAC,Pacoh
PAD,Paumarí
PAE,Papiamentu
PAF,Paranawát
PAG,Pagibete
PAH,Tenharim
PAI,Pai
PAJ,Ipeka-tapuia
PAK,Parakanã
PAL,Palikúr
PAM,Pambia
PAN,Pangseng
PAO,"Paiute, Northern"
PAP,O'odham
PAQ,Parya
PAR,Panamint
PAS,Papasena
PAT,Papitalai
PAU,Bauzi
PAV,Pakaásnovos
PAW,Pawnee
PAX,Pankararé
PAY,Pech
PAZ,Pankararú
PBA,Rapa Nui
PBB,Páez
PBC,Patamona
PBE,"Popoloca, Mezontla"
PBF,"Popoloca, Coyotepec"
PBG,Paraujano
PBH,Eñepa
PBI,Parkwa
PBL,Mak
PBN,Kpasam
PBO,Papel
PBP,Badjara
PBR,Pangwa
PBS,"Pame, Central"
PBT,"Pashto, Southern"
PBU,"Pashto, Northern"
PBV,Pnar
PBY,Pyu
PBZ,Palu
PCA,"Popoloca, Santa Inés Ahuatempan"
PCB,Pear
PCC,Bouyei
PCD,Picard
PCE,"Palaung, Pale"
PCF,Paliyan
PCG,Paniya
PCH,Pardhan
PCI,Duruwa
PCJ,Parenga
PCK,"Chin, Paite"
PCL,Pardhi
PCM,"Pidgin, Nigerian"
PCN,Piti
PCP,Pacahuara
PCR,Panang
PCW,Pyapun
PDA,Anam
PDC,"German, Pennsylvania"
PDG,Tok Pisin
PDN,Podena
PDO,Padoe
PDU,Kayan
PEA,"Indonesian, Peranakan"
PEB,"Pomo, Eastern"
PEC,"Pesisir, Southern"
PED,Mala
PEE,Taje
PEF,"Pomo, Northeastern"
PEG,Pengo
PEH,Bonan
PEI,Chichimeca-jonas
PEJ,"Pomo, Northern"
PEK,Penchal
PEL,Pekal
PEM,Phende
PEN,Penesak
PEO,"Pomo, Southeastern"
PEP,Kunja
PEQ,"Pomo, Southern"
PER,Bhele
PES,"Farsi, Western; Persian"
PET,Tajiki
PEV,Pemono
PEX,Petats
PEY,Petjo
PEZ,"Penan, Eastern"
PFA,Pááfang
PFL,Pfaelzisch
PGA,"Arabic, Sudanese Creole"
PGG,Pangwali
PGI,Pagi
PGK,Rerep
PGU,Pagu
PGY,Pongyong
PHA,Pa-hng
PHD,Phudagi
PHG,Phuong
PHH,Phula
PHK,Phake
PHL,Phalura
PHN,Phana'
PHO,Phunoi
PHR,Pahari-potwari
PHT,Phu Thai
PHU,Phuan
PHV,Pahlavani
PHW,Phangduwali
PIA,Pima Bajo
PIB,Yine
PIC,Pinji
PID,Piaroa
PIE,Piro
PIF,Pingelapese
PIG,Pisabo
PIH,Pitcairn-norfolk
PII,Pini
PIJ,Pijao
PIL,Yom
PIM,Powhatan
PIN,Piame
PIO,Piapoco
PIP,Pero
PIQ,Bai
PIR,Piratapuyo
PIS,Pijin
PIT,Pitta Pitta
PIU,Pintupi-luritja
PIV,Pileni
PIW,Pimbwe
PIX,Piu
PIY,Piya-kwonci
PIZ,Pije
PJT,Pitjantjatjara
PKB,"Pokomo, Upper"
PKG,Pak-tong
PKH,Pankhu
PKN,Pakanha
PKO,Pökoot
PKP,Pukapuka
PKS,Pakistan Sign Language
PKT,Maleng
PKU,Paku
PLA,Miani
PLB,Polonombauk
PLC,"Palawano, Central"
PLD,Polari
PLE,Palu'e
PLG,Pilagá
PLH,Paulohi
PLI,Apalik
PLK,"Shina, Kohistani"
PLL,Pali
PLM,Palembang
PLN,Palenquero
PLO,"Popoluca, Oluta"
PLP,Palpa
PLR,"Senoufo, Palaka"
PLS,"Popoloca, San Marcos Tlalcoyalco"
PLT,"Malagasy, Plateau"
PLU,Palauan
PLV,"Palawano, Southwest"
PLW,"Palawano, Brooke's Point"
PLX,Palamul
PLY,Bolyu
PLZ,Paluan
PMA,Paama
PMC,Palumata
PME,Pwaamei
PMI,"Pumi, Northern"
PML,Lingua Franca
PMM,Pol
PMN,Pam
PMO,Pom
PMP,Pampangan
PMQ,"Pame, Northern"
PMR,Paynamar
PMS,Piemontese
PMT,Tuamotuan
PMU,"Panjabi, Mirpur"
PMW,"Miwok, Plains"
PMX,"Naga, Poumei"
PMZ,"Pame, Southern"
PNA,Punan Bah-biau
PNB,"Panjabi, Western"
PNC,Pannei
PNE,"Penan, Western"
PNF,Pohnpeian
PNG,Pangasinan
PNH,Penrhyn
PNI,Aoheng
PNJ,"Panjabi, Eastern"
PNL,Panchgaunle
PNM,Punan Batu 1
PNN,Pinai-hagahai
PNO,Panobo
PNP,Pancana
PNQ,Pana
PNR,Panim
PNS,Ponosakan
PNT,Pontic
PNU,"Bunu, Jiongnai"
PNV,Pinigura
PNW,Panytyima
PNX,Phong-kniang
PNY,Pinyin
PNZ,Pana
POA,"Pokomam, Eastern"
